title,description,price,date_place
"Yamaha MT 07 ABS zu verkaufen
Jahrgang 2017 , erst 18000 km
ab Service 
Fahrzeug wird frisch vorgeführt (MFK)
Leistung 55 kW kann auf 35kW umgebaut werden. 
Naked Bike für Kategorie A / A-
Fahrzeug wird im Kundenauftrag verkauft
Motorrad kann gerne besichtigt und probegefahren werden:

Sieber Motos GmbH
Glärnischstrasse 38
9500 Wil
079 715 16 92","Verkaufe ein Piaggio Zip 50 4T mit wenig KM Laufleistung, ohne Garantie. MFK wurde gerade gemacht und der Roller fährt einwandfrei mit Bleifrei 95. Der Sattel müsste man evtl. bald austauschen, kann im Internet günstig erworben werden. Hat eine Vmax. von ca. 45km/h.
Der Preis ist inkl. Helm.

Muss in Utzenstorf oder Ostermundigen abgeholt werden.",No price found,No date & place found
Piaggio ZIP 50 4T,"Verkaufe ein Piaggio Zip 50 4T mit wenig KM Laufleistung, ohne Garantie. MFK wurde gerade gemacht und der Roller fährt einwandfrei mit Bleifrei 95. Der Sattel müsste man evtl. bald austauschen, kann im Internet günstig erworben werden. Hat eine Vmax. von ca. 45km/h.
Der Preis ist inkl. Helm.

Muss in Utzenstorf oder Ostermundigen abgeholt werden.",No price found,No date & place found
"Verkaufe ein Piaggio Zip 50 4T mit wenig KM Laufleistung, ohne Garantie. MFK wurde gerade gemacht und der Roller fährt einwandfrei mit Bleifrei 95. Der Sattel müsste man evtl. bald austauschen, kann im Internet günstig erworben werden. Hat eine Vmax. von ca. 45km/h.
Der Preis ist inkl. Helm.

Muss in Utzenstorf oder Ostermundigen abgeholt werden.","Vendo causa inutilizzo 
Molto maneggievole e Affidabile funziona bene , ha molta potenza e stato collaudato da poco .
Pronto da targare .",No price found,No date & place found
Scooter Honda Dylan 125,"Vendo causa inutilizzo 
Molto maneggievole e Affidabile funziona bene , ha molta potenza e stato collaudato da poco .
Pronto da targare .",No price found,No date & place found
"Vendo causa inutilizzo 
Molto maneggievole e Affidabile funziona bene , ha molta potenza e stato collaudato da poco .
Pronto da targare .","Honda XL 600 RM 
Avviamento elettrico e kickstarter
Servizio eseguito gennaio 2025
Nuovi copertoni anteriore e posteriore",No price found,No date & place found
Honda XL 600 RM PD 04,"Honda XL 600 RM 
Avviamento elettrico e kickstarter
Servizio eseguito gennaio 2025
Nuovi copertoni anteriore e posteriore",No price found,No date & place found
"Honda XL 600 RM 
Avviamento elettrico e kickstarter
Servizio eseguito gennaio 2025
Nuovi copertoni anteriore e posteriore","Jahrgang: 2023
Kilometer: 400km
Topzustand und wenig gebraucht. Verkaufe, weil ich auf ein grösseres Quad umsteige.",No price found,No date & place found
Segway Snarler 600 (fast Neu),"Jahrgang: 2023
Kilometer: 400km
Topzustand und wenig gebraucht. Verkaufe, weil ich auf ein grösseres Quad umsteige.",No price found,No date & place found
"Jahrgang: 2023
Kilometer: 400km
Topzustand und wenig gebraucht. Verkaufe, weil ich auf ein grösseres Quad umsteige.","Hiermit verkaufe ich mein Motorrad.

Ausstattung :
Kettenöler
Griffheizung
3x Koffer
ABS",No price found,No date & place found
Suzuki gax 1250 FA,"Hiermit verkaufe ich mein Motorrad.

Ausstattung :
Kettenöler
Griffheizung
3x Koffer
ABS",No price found,No date & place found
"Hiermit verkaufe ich mein Motorrad.

Ausstattung :
Kettenöler
Griffheizung
3x Koffer
ABS",,No price found,No date & place found
YAMAHA XV 535 Virago,,No price found,No date & place found
,"Schönes Motorrad zu verkaufen. Kein Unfall. Wurde etwas umgebaut (tiefer gelegt ideal für kurze Beine, kurzes Heck, Auspuff, Seitenspiegel, Blinker). Preis ist noch verhandelbar. Für mehr Infos schreibe mir eine Nachricht.",No price found,No date & place found
Suzuki SV650 zu verkaufen,"Schönes Motorrad zu verkaufen. Kein Unfall. Wurde etwas umgebaut (tiefer gelegt ideal für kurze Beine, kurzes Heck, Auspuff, Seitenspiegel, Blinker). Preis ist noch verhandelbar. Für mehr Infos schreibe mir eine Nachricht.",No price found,No date & place found
"Schönes Motorrad zu verkaufen. Kein Unfall. Wurde etwas umgebaut (tiefer gelegt ideal für kurze Beine, kurzes Heck, Auspuff, Seitenspiegel, Blinker). Preis ist noch verhandelbar. Für mehr Infos schreibe mir eine Nachricht.","Vespa in klassischem Schwarz ? frisch gewartet und fahrbereit.

Zum Verkauf steht eine gepflegte Vespa 125ccm in elegantem Schwarz. Das Fahrzeug weist altersbedingte Kratzer und Dellen auf, wurde jedoch kürzlich professionell aufpoliert und präsentiert sich in einem ansprechenden Zustand. Die Vespa hat 27.045 km und wird bei Verkauf mit einer neuen MFK übergeben. Mechanisch ist sie einwandfrei und wurde im Rahmen eines umfassenden großen Service sorgfältig gewartet.

Durchgeführter Service:

- Neuer Ansaugschlauch

- Neuer Ansaugstutzen mit Original-Dichtung

- Neue Zündkerze

- Neuer Keilriemen

- Neuer Getriebedeckel mit Original-Dichtung

- Auspuff und Variomatikdeckel neu lackiert

- Variomatik-Rollen gereinigt

- Neuer Ölfilter sowie frisches Motor- und Getriebeöl

- Neuer Scheinwerfer inkl. neuer Glühbirnen

- Neuer Luftfilter & Nebenluftfilter

- Neuer Lufteinlass für den Variomatikdeckel

- Vergaser komplett gereinigt, Membrane und Vergaserheizung ersetzt

Zusätzlich wurden neue Weißwandreifen montiert. Alle Wartungsarbeiten sind dokumentiert und liegen vor.

Diese Vespa vereint klassischen Stil mit zuverlässiger Technik und ist sofort einsatzbereit. Der Verkauf erfolgt ohne Garantie und Rückgaberecht. Eine Zahlung per Twint ist nicht möglich.

Für eine Besichtigung oder Probefahrt stehe ich Ihnen unter der Nummer 079 846 83 54 gerne zur Verfügung.",No price found,No date & place found
Piaggio Vespa ET4 2004 ! Ab MFK und grossem Service !,"Vespa in klassischem Schwarz ? frisch gewartet und fahrbereit.

Zum Verkauf steht eine gepflegte Vespa 125ccm in elegantem Schwarz. Das Fahrzeug weist altersbedingte Kratzer und Dellen auf, wurde jedoch kürzlich professionell aufpoliert und präsentiert sich in einem ansprechenden Zustand. Die Vespa hat 27.045 km und wird bei Verkauf mit einer neuen MFK übergeben. Mechanisch ist sie einwandfrei und wurde im Rahmen eines umfassenden großen Service sorgfältig gewartet.

Durchgeführter Service:

- Neuer Ansaugschlauch

- Neuer Ansaugstutzen mit Original-Dichtung

- Neue Zündkerze

- Neuer Keilriemen

- Neuer Getriebedeckel mit Original-Dichtung

- Auspuff und Variomatikdeckel neu lackiert

- Variomatik-Rollen gereinigt

- Neuer Ölfilter sowie frisches Motor- und Getriebeöl

- Neuer Scheinwerfer inkl. neuer Glühbirnen

- Neuer Luftfilter & Nebenluftfilter

- Neuer Lufteinlass für den Variomatikdeckel

- Vergaser komplett gereinigt, Membrane und Vergaserheizung ersetzt

Zusätzlich wurden neue Weißwandreifen montiert. Alle Wartungsarbeiten sind dokumentiert und liegen vor.

Diese Vespa vereint klassischen Stil mit zuverlässiger Technik und ist sofort einsatzbereit. Der Verkauf erfolgt ohne Garantie und Rückgaberecht. Eine Zahlung per Twint ist nicht möglich.

Für eine Besichtigung oder Probefahrt stehe ich Ihnen unter der Nummer 079 846 83 54 gerne zur Verfügung.",No price found,No date & place found
"Vespa in klassischem Schwarz ? frisch gewartet und fahrbereit.

Zum Verkauf steht eine gepflegte Vespa 125ccm in elegantem Schwarz. Das Fahrzeug weist altersbedingte Kratzer und Dellen auf, wurde jedoch kürzlich professionell aufpoliert und präsentiert sich in einem ansprechenden Zustand. Die Vespa hat 27.045 km und wird bei Verkauf mit einer neuen MFK übergeben. Mechanisch ist sie einwandfrei und wurde im Rahmen eines umfassenden großen Service sorgfältig gewartet.

Durchgeführter Service:

- Neuer Ansaugschlauch

- Neuer Ansaugstutzen mit Original-Dichtung

- Neue Zündkerze

- Neuer Keilriemen

- Neuer Getriebedeckel mit Original-Dichtung

- Auspuff und Variomatikdeckel neu lackiert

- Variomatik-Rollen gereinigt

- Neuer Ölfilter sowie frisches Motor- und Getriebeöl

- Neuer Scheinwerfer inkl. neuer Glühbirnen

- Neuer Luftfilter & Nebenluftfilter

- Neuer Lufteinlass für den Variomatikdeckel

- Vergaser komplett gereinigt, Membrane und Vergaserheizung ersetzt

Zusätzlich wurden neue Weißwandreifen montiert. Alle Wartungsarbeiten sind dokumentiert und liegen vor.

Diese Vespa vereint klassischen Stil mit zuverlässiger Technik und ist sofort einsatzbereit. Der Verkauf erfolgt ohne Garantie und Rückgaberecht. Eine Zahlung per Twint ist nicht möglich.

Für eine Besichtigung oder Probefahrt stehe ich Ihnen unter der Nummer 079 846 83 54 gerne zur Verfügung.","Ein Unikat eine einzigartige KTM Sting 125ccm
Neulackierung mit Metallic Effekten
Neiteile; Batterie, Stossdämpfer mono, Ketten Ritzelsatz, Vergaser, Bremsen V und H, neue Reifen",No price found,No date & place found
KTM 125 Sting E,"Ein Unikat eine einzigartige KTM Sting 125ccm
Neulackierung mit Metallic Effekten
Neiteile; Batterie, Stossdämpfer mono, Ketten Ritzelsatz, Vergaser, Bremsen V und H, neue Reifen",No price found,No date & place found
"Ein Unikat eine einzigartige KTM Sting 125ccm
Neulackierung mit Metallic Effekten
Neiteile; Batterie, Stossdämpfer mono, Ketten Ritzelsatz, Vergaser, Bremsen V und H, neue Reifen","Kawasaki in einem guten Zustand.

Frisch ab MFK (02.2025) und Service (mit Beleg)
Folgende Arbeiten wurden im Service gemacht:
- Öl + Filter ers.
- Luftfilter ers.
- Kraftstofffilter ers.
- Bremsflüssigkeit ers.
- 4 neue Zündkerzen

Ausserdem wurde im Januar die Batterie ers.
Motorrad kann probegefahren werden.
Drosselungskit kann dazu gekauft werden.(250.-)
Die Flecken auf dem Boden sind nicht vom Motorrad.",No price found,No date & place found
Kawasaki Ninja ZX-6R,"Kawasaki in einem guten Zustand.

Frisch ab MFK (02.2025) und Service (mit Beleg)
Folgende Arbeiten wurden im Service gemacht:
- Öl + Filter ers.
- Luftfilter ers.
- Kraftstofffilter ers.
- Bremsflüssigkeit ers.
- 4 neue Zündkerzen

Ausserdem wurde im Januar die Batterie ers.
Motorrad kann probegefahren werden.
Drosselungskit kann dazu gekauft werden.(250.-)
Die Flecken auf dem Boden sind nicht vom Motorrad.",No price found,No date & place found
"Kawasaki in einem guten Zustand.

Frisch ab MFK (02.2025) und Service (mit Beleg)
Folgende Arbeiten wurden im Service gemacht:
- Öl + Filter ers.
- Luftfilter ers.
- Kraftstofffilter ers.
- Bremsflüssigkeit ers.
- 4 neue Zündkerzen

Ausserdem wurde im Januar die Batterie ers.
Motorrad kann probegefahren werden.
Drosselungskit kann dazu gekauft werden.(250.-)
Die Flecken auf dem Boden sind nicht vom Motorrad.",No description found,No price found,No date & place found
